Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) N5_1,Coverage (%) N5_2,Coverage (%) N5_3,Coverage (%) N6_1,Coverage (%) N6_2,Coverage (%) N6_3,Coverage (%) T2_1,Coverage (%) T2_2,Coverage (%) T2_3,Coverage (%) T4_1,Coverage (%) T4_2,Coverage (%) T4_3,Area N5_1,Area N5_2,Area N5_3,Area N6_1,Area N6_2,Area N6_3,Area T2_1,Area T2_2,Area T2_3,Area T4_1,Area T4_2,Area T4_3,#Peptides,#Unique,#Spec N5_1,#Spec N5_2,#Spec N5_3,#Spec N6_1,#Spec N6_2,#Spec N6_3,#Spec T2_1,#Spec T2_2,#Spec T2_3,#Spec T4_1,#Spec T4_2,#Spec T4_3,PTM,Avg. Mass,Description
1111,1223,P13598|ICAM2_HUMAN,107.66,11,0,0,0,5,5,5,5,5,5,5,8,8,,,,7.9516E2,7.259E2,6.0328E2,1.0454E3,8.0902E2,5.367E2,2.6412E3,1.024E3,3.7637E3,3,3,0,0,0,1,2,1,2,2,1,2,4,3,Carbamidomethylation,30654,Intercellular adhesion molecule 2 OS=Homo sapiens OX=9606 GN=ICAM2 PE=1 SV=2
1512,1082,Q7Z4V5|HDGR2_HUMAN,107.18,6,2,0,0,0,0,0,0,0,0,3,0,1,1.3395E2,,,,,,,,,2.546E2,,,3,2,1,0,0,0,0,0,0,0,0,2,0,1,Carbamidomethylation,74317,Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens OX=9606 GN=HDGFL2 PE=1 SV=1
1284,3226,Q9BRT6|LLPH_HUMAN,107.01,23,11,23,0,12,12,12,0,12,12,12,0,0,5.7873E2,6.8849E2,,1.1133E3,9.2151E2,1.1404E3,,5.4581E2,5.9895E2,4.3667E2,,,2,2,1,2,0,2,2,1,0,1,1,1,0,0,,15225,Protein LLP homolog OS=Homo sapiens OX=9606 GN=LLPH PE=1 SV=1
1487,1279,Q9NZM5|NOP53_HUMAN,106.87,7,2,0,0,0,0,0,7,0,2,0,0,0,4.1903E2,,,,,,1.3166E3,,0,,,,3,3,1,0,0,0,0,0,3,0,1,0,0,0,,54389,Ribosome biogenesis protein NOP53 OS=Homo sapiens OX=9606 GN=NOP53 PE=1 SV=2
1437,1357,Q13045|FLII_HUMAN,106.86,2,0,0,0,0,0,0,1,0,0,2,0,2,,,,,,,1.376E2,,,1.0238E3,,1.2371E3,2,2,0,0,0,0,0,0,1,0,0,2,0,3,Acetylation (Protein N-term),144751,Protein flightless-1 homolog OS=Homo sapiens OX=9606 GN=FLII PE=1 SV=2
890,3241,O43324|MCA3_HUMAN,106.86,12,6,12,6,12,12,12,12,12,12,12,6,12,3.017E3,3.076E3,2.2642E3,4.0104E3,3.7646E3,3.3071E3,4.7357E3,4.8704E3,5.1361E3,3.4429E3,4.899E2,3.4409E3,2,2,2,2,1,3,4,3,3,3,2,4,2,5,Acetylation (Protein N-term),19811,Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1
1262,1358,Q99575|POP1_HUMAN,106.67,3,0,1,1,1,0,0,3,2,3,3,0,1,,7.177E2,0,9.8845E1,,,5.1081E2,1.6422E2,5.3288E2,7.9657E2,,6.382E2,2,2,0,1,1,1,0,0,2,1,2,2,0,1,,114709,Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens OX=9606 GN=POP1 PE=1 SV=2
1228,1896,Q9Y314|NOSIP_HUMAN,106.64,11,6,6,6,6,6,6,6,6,6,11,6,0,5.4917E2,3.1397E2,4.8176E2,4.4892E2,5.0314E2,6.7692E2,1.0271E3,1.4243E3,8.3366E2,1.1005E3,2.3718E2,,2,2,1,1,1,1,1,1,1,1,1,3,1,0,,33172,Nitric oxide synthase-interacting protein OS=Homo sapiens OX=9606 GN=NOSIP PE=1 SV=1
1430,1470,Q13618|CUL3_HUMAN,106.27,4,0,0,0,2,0,2,2,2,0,2,0,2,,,,4.4038E2,,3.8343E2,4.9537E2,3.3495E2,,8.4634E2,,0,2,2,0,0,0,1,0,1,1,1,0,1,0,1,Carbamidomethylation,88930,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2
1363,1366,P31689|DNJA1_HUMAN,106.24,9,0,0,0,0,0,0,0,0,0,3,6,6,,,,,,,,,,4.8663E2,4.9994E2,9.1617E2,3,3,0,0,0,0,0,0,0,0,0,2,3,3,Carbamidomethylation,44868,DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2
1491,1243,Q15907|RB11B_HUMAN,105.99,16,0,0,0,0,0,0,0,0,5,5,5,11,,,,,,,,,3.6993E2,1.2311E3,4.3297E2,1.717E3,3,3,0,0,0,0,0,0,0,0,1,1,1,2,,24488,Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4
1491,1248,P62491|RB11A_HUMAN,105.99,16,0,0,0,0,0,0,0,0,5,5,5,11,,,,,,,,,3.6993E2,1.2311E3,4.3297E2,1.717E3,3,3,0,0,0,0,0,0,0,0,1,1,1,2,,24394,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
1306,3296,Q9BRA2|TXD17_HUMAN,105.94,20,0,0,0,11,11,20,11,11,11,0,0,11,,,,4.192E2,3.1803E2,9.8612E1,5.8444E2,3.3671E2,4.9054E2,,,6.6633E2,2,2,0,0,0,1,1,2,2,2,1,0,0,1,Carbamidomethylation,13941,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1
1240,1291,P48651|PTSS1_HUMAN,105.81,8,0,0,0,0,0,0,5,3,5,5,0,8,,,,,,,5.6635E2,2.2322E2,1.3741E2,2.3854E2,,1.4573E3,3,3,0,0,0,0,0,0,2,2,2,2,0,4,,55528,Phosphatidylserine synthase 1 OS=Homo sapiens OX=9606 GN=PTDSS1 PE=1 SV=1
1199,1704,P07954|FUMH_HUMAN,105.64,7,3,0,0,3,3,3,3,0,3,7,3,3,3E2,,,4.5951E2,6.3702E2,5.2467E2,4.8903E2,,1.1504E2,1.608E3,2.9742E2,1.1408E3,2,2,1,0,0,1,1,1,3,0,3,2,1,1,,54637,Fumarate hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3
1212,1030,Q9BRD0|BUD13_HUMAN,105.51,5,2,3,4,3,2,0,2,2,0,2,0,0,0,1.6667E3,1.1841E3,1.0915E3,7.4201E2,,4.7453E2,4.351E2,,4.1454E2,,,3,3,1,3,2,2,2,0,1,1,0,1,0,0,,70521,BUD13 homolog OS=Homo sapiens OX=9606 GN=BUD13 PE=1 SV=1
1446,1412,Q9UI12|VATH_HUMAN,105.30,11,3,0,3,0,5,3,3,3,0,0,0,0,4.7867E2,,6.2879E2,,0,6.5578E2,4.9682E2,0,,,,,3,3,1,0,1,0,1,1,1,1,0,0,0,0,,55883,V-type proton ATPase subunit H OS=Homo sapiens OX=9606 GN=ATP6V1H PE=1 SV=1
1059,1257,Q14331|FRG1_HUMAN,105.20,14,5,5,9,9,5,5,5,5,5,9,5,9,1.2065E3,1.0631E3,1.3612E3,1.7327E3,1.2843E3,1.3951E3,1.5257E3,1.4172E3,1.5132E3,1.9439E3,5.8169E2,1.8139E3,3,3,1,1,2,2,2,1,2,1,3,2,2,2,Carbamidomethylation; Deamidation (NQ),29172,Protein FRG1 OS=Homo sapiens OX=9606 GN=FRG1 PE=1 SV=1
1214,1320,Q15436|SC23A_HUMAN,104.72,3,0,0,0,2,2,2,0,0,0,3,2,3,,,,5.3702E2,6.4327E2,7.7882E2,,,,2.2693E3,6.2511E2,2.3979E3,2,2,0,0,0,1,1,1,0,0,0,4,1,5,Carbamidomethylation,86161,Protein transport protein Sec23A OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=2
1344,1473,P23229|ITA6_HUMAN,104.70,3,0,0,1,0,0,0,1,0,0,3,0,1,,,2.5016E2,,,,1.3002E2,,,7.3355E2,,5.9209E2,2,2,0,0,2,0,0,0,1,0,0,3,0,2,Carbamidomethylation,126605,Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5
1488,2151,Q8N3U4|STAG2_HUMAN,104.48,3,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,7.0563E2,2,2,0,0,0,0,0,0,0,0,0,0,0,5,,141326,Cohesin subunit SA-2 OS=Homo sapiens OX=9606 GN=STAG2 PE=1 SV=3
1408,1361,Q9ULX9|MAFF_HUMAN,104.42,29,0,0,0,0,0,0,10,22,16,0,0,10,,,,,,,8.8247E2,9.6887E2,9.0983E2,,,2.2463E2,3,3,0,0,0,0,0,0,1,2,3,0,0,1,Carbamidomethylation,17760,Transcription factor MafF OS=Homo sapiens OX=9606 GN=MAFF PE=1 SV=2
1479,1282,A8CG34|P121C_HUMAN,104.17,4,0,0,0,0,0,0,0,0,0,2,1,3,,,,,,,,,,4.0652E2,3.2165E2,3.505E2,3,3,0,0,0,0,0,0,0,0,0,2,1,2,Carbamidomethylation,125092,Nuclear envelope pore membrane protein POM 121C OS=Homo sapiens OX=9606 GN=POM121C PE=1 SV=3
1479,1283,Q96HA1|P121A_HUMAN,104.17,4,0,0,0,0,0,0,0,0,0,2,1,3,,,,,,,,,,4.0652E2,3.2165E2,3.505E2,3,3,0,0,0,0,0,0,0,0,0,2,1,2,Carbamidomethylation,127720,Nuclear envelope pore membrane protein POM 121 OS=Homo sapiens OX=9606 GN=POM121 PE=1 SV=2
1636,2046,P62070|RRAS2_HUMAN,104.14,14,0,0,0,0,0,0,0,0,0,14,0,8,,,,,,,,,,3.1075E2,,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,,23400,Ras-related protein R-Ras2 OS=Homo sapiens OX=9606 GN=RRAS2 PE=1 SV=1
1140,1331,P28838|AMPL_HUMAN,103.56,6,0,0,0,2,2,2,2,2,2,4,5,2,,,,5.463E2,5.4251E2,5.5599E2,2.515E2,3.0135E2,3.4394E2,1.0401E3,7.4062E2,9.6107E2,3,3,0,0,0,1,1,2,2,2,1,4,3,1,,56166,Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3
1428,983,Q15155|NOMO1_HUMAN,103.30,4,0,0,0,0,1,0,0,0,0,4,0,3,,,,,0,,,,,6.2911E2,,2.8335E2,3,3,0,0,0,0,1,0,0,0,0,3,0,2,,134324,Nodal modulator 1 OS=Homo sapiens OX=9606 GN=NOMO1 PE=1 SV=5
1428,1086,P69849|NOMO3_HUMAN,103.30,4,0,0,0,0,1,0,0,0,0,4,0,3,,,,,0,,,,,6.2911E2,,2.8335E2,3,3,0,0,0,0,1,0,0,0,0,3,0,2,,134133,Nodal modulator 3 OS=Homo sapiens OX=9606 GN=NOMO3 PE=1 SV=2
1428,1087,Q5JPE7|NOMO2_HUMAN,103.30,3,0,0,0,0,1,0,0,0,0,3,0,3,,,,,0,,,,,6.2911E2,,2.8335E2,3,3,0,0,0,0,1,0,0,0,0,3,0,2,,139439,Nodal modulator 2 OS=Homo sapiens OX=9606 GN=NOMO2 PE=1 SV=1
1124,1425,Q13123|RED_HUMAN,103.28,7,3,2,2,5,7,7,0,0,2,4,0,2,1.1623E3,1.0295E3,9.9298E2,1.6686E3,2.2284E3,1.9676E3,,,6.8606E2,7.9628E1,,5.4319E2,3,3,2,1,2,3,4,3,0,0,1,1,0,1,,65602,Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3
1486,1158,P53621|COPA_HUMAN,103.15,4,0,0,0,0,0,0,0,0,1,2,0,3,,,,,,,,,0,1.3443E3,,1.1466E3,3,3,0,0,0,0,0,0,0,0,1,2,0,2,,138345,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2
1224,1499,P53803|RPAB4_HUMAN,103.06,33,19,19,19,19,0,19,33,19,19,0,0,0,9.949E2,1.1857E3,1.0686E3,5.7E2,,4.6671E2,1.227E3,8.9747E2,6.8316E2,,,,2,2,2,1,1,1,0,2,3,2,1,0,0,0,Acetylation (Protein N-term),7004,DNA-directed RNA polymerases I  II  and III subunit RPABC4 OS=Homo sapiens OX=9606 GN=POLR2K PE=1 SV=1
1431,1275,Q92665|RT31_HUMAN,102.95,7,0,0,0,7,3,0,0,0,0,0,0,5,,,,5.7724E2,3.5034E2,,,,,,,3.5058E2,2,2,0,0,0,2,1,0,0,0,0,0,0,3,,45319,28S ribosomal protein S31  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS31 PE=1 SV=3
1371,1286,P27658|CO8A1_HUMAN,102.86,4,3,0,1,1,1,1,0,0,0,0,0,0,2.4076E2,,5.5021E2,5.5083E2,4.6709E2,4.7025E2,,,,,,,3,3,3,0,1,1,2,1,0,0,0,0,0,0,,73364,Collagen alpha-1(VIII) chain OS=Homo sapiens OX=9606 GN=COL8A1 PE=1 SV=2
1466,1162,Q6PJG2|MDEAS_HUMAN,102.79,4,0,0,0,0,0,0,1,1,0,2,0,2,,,,,,,2.2767E2,4.4402E2,,0,,1.2559E3,3,3,0,0,0,0,0,0,1,1,0,1,0,2,Carbamidomethylation,114989,Mitotic deacetylase-associated SANT domain protein OS=Homo sapiens OX=9606 GN=MIDEAS PE=1 SV=2
1559,1344,O95235|KI20A_HUMAN,102.73,5,0,0,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,3.2052E2,,9.1913E2,3,3,0,0,0,0,0,0,0,0,0,1,0,3,Carbamidomethylation,100278,Kinesin-like protein KIF20A OS=Homo sapiens OX=9606 GN=KIF20A PE=1 SV=1
1286,1159,Q00537|CDK17_HUMAN,101.84,6,2,2,2,0,2,0,0,0,0,2,4,3,,,,,,,,,,,1.9259E2,2.3732E2,3,2,3,1,1,0,1,0,0,0,0,1,2,1,,59582,Cyclin-dependent kinase 17 OS=Homo sapiens OX=9606 GN=CDK17 PE=1 SV=2
1637,2337,P98179|RBM3_HUMAN,101.74,21,0,0,0,0,0,0,0,0,0,11,0,21,,,,,,,,,,7.9469E2,,1.2857E3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,,17170,RNA-binding protein 3 OS=Homo sapiens OX=9606 GN=RBM3 PE=1 SV=1
976,2547,Q15651|HMGN3_HUMAN,101.49,30,15,15,15,15,30,15,15,15,15,15,15,15,7.9648E3,7.6348E3,7.2493E3,7.098E3,7.1111E3,7.4834E3,6.3607E3,6.7367E3,6.6121E3,8.38E3,2.519E3,7.5394E3,2,2,4,1,2,4,4,2,1,3,2,2,1,1,,10666,High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens OX=9606 GN=HMGN3 PE=1 SV=2
1280,1905,Q9H9L3|I20L2_HUMAN,101.46,8,4,4,4,4,4,0,4,4,4,4,0,4,7.3849E1,6.2633E2,3.5482E2,5.0798E2,1.1513E2,,7.7715E2,5.6541E2,6.1741E2,1.1526E3,,9.3822E2,2,2,1,1,1,1,1,0,1,1,2,1,0,1,Carbamidomethylation,39154,Interferon-stimulated 20 kDa exonuclease-like 2 OS=Homo sapiens OX=9606 GN=ISG20L2 PE=1 SV=1
1477,1230,O15381|NVL_HUMAN,101.46,5,0,2,2,0,2,0,0,2,0,0,0,2,,1.0707E2,5.908E2,,8.2058E1,,,1.474E2,,,,3.1471E2,3,3,0,1,1,0,1,0,0,1,0,0,0,1,,95051,Nuclear valosin-containing protein-like OS=Homo sapiens OX=9606 GN=NVL PE=1 SV=1
871,1064,P14314|GLU2B_HUMAN,101.45,6,2,0,2,4,4,4,4,2,4,4,4,6,8.3162E3,,7.8435E3,6.7002E3,6.7253E3,6.5181E3,3.6907E3,1.1926E3,4.9514E3,6.3436E3,3.7886E3,7.5431E3,3,3,1,0,2,4,3,7,5,2,3,4,2,3,,59426,Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2
1482,1433,O60568|PLOD3_HUMAN,101.27,3,1,0,0,2,0,0,0,0,0,0,2,2,1.4146E3,,,3.4781E2,,,,,,,0,6.8024E2,2,2,1,0,0,1,0,0,0,0,0,0,1,2,,84785,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Homo sapiens OX=9606 GN=PLOD3 PE=1 SV=1
1426,1231,Q9H089|LSG1_HUMAN,101.24,3,0,0,0,0,0,0,0,2,2,2,0,3,,,,,,,,0,8.0124E1,4.7574E2,,8.8112E2,2,2,0,0,0,0,0,0,0,1,1,2,0,2,Carbamidomethylation,75225,Large subunit GTPase 1 homolog OS=Homo sapiens OX=9606 GN=LSG1 PE=1 SV=2
1271,1110,Q9BXF6|RFIP5_HUMAN,101.09,9,0,3,3,0,3,0,0,0,6,3,0,9,,1.4613E2,1.5594E2,,0,,,,1.0199E2,3.1657E2,,9.7222E2,3,3,0,1,1,0,1,0,0,0,2,3,0,3,Deamidation (NQ),70415,Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1
980,1633,Q8IXM2|BAP18_HUMAN,100.70,26,26,8,8,8,26,8,8,8,8,0,0,0,7.8713E2,6.5339E2,7.2212E2,6.9882E2,6.9287E2,5.6272E2,5.4775E2,6.6341E2,8.004E2,,,,2,2,4,4,5,3,2,1,3,3,1,0,0,0,,17900,Chromatin complexes subunit BAP18 OS=Homo sapiens OX=9606 GN=BAP18 PE=1 SV=1
1443,1550,Q96PU8|QKI_HUMAN,100.58,9,4,4,4,0,5,0,0,4,4,0,0,0,4.2307E2,3.5641E2,2.9816E2,,0,,,6.1007E2,6.3192E2,,,,2,2,1,1,1,0,1,0,0,1,1,0,0,0,,37671,Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1
1163,3235,Q9H299|SH3L3_HUMAN,100.06,31,11,11,11,31,31,31,11,31,20,20,0,20,8.7517E2,6.6536E2,7.5259E2,2.1569E3,1.7504E3,1.5675E3,9.3343E2,1.3058E3,8.3979E2,1.3445E3,,1.6641E3,2,2,1,1,1,2,2,2,1,2,1,2,0,1,,10438,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1
1504,3227,Q9NYL4|FKB11_HUMAN,99.75,18,0,0,0,0,0,0,9,0,0,9,0,18,,,,,,,3.1869E2,,,3.3732E2,,6.7482E2,2,2,0,0,0,0,0,0,1,0,0,2,0,2,Carbamidomethylation,22180,Peptidyl-prolyl cis-trans isomerase FKBP11 OS=Homo sapiens OX=9606 GN=FKBP11 PE=1 SV=1
1041,3233,Q9Y512|SAM50_HUMAN,99.66,6,0,2,0,0,0,0,2,6,6,6,2,6,,5.4996E2,,,,,8.7487E2,1.3301E3,1.0851E3,3.2255E3,8.9519E2,2.7791E3,2,2,0,1,0,0,0,0,1,4,3,5,4,4,Carbamidomethylation,51976,Sorting and assembly machinery component 50 homolog OS=Homo sapiens OX=9606 GN=SAMM50 PE=1 SV=3
1079,1304,Q16795|NDUA9_HUMAN,99.63,9,3,3,3,3,3,3,3,3,3,9,3,3,6.1053E2,6.4431E2,4.2493E2,1.0055E3,9.4883E2,9.0932E2,9.8243E2,9.0771E2,1.0323E3,4.5813E3,4.1432E2,2.7642E3,3,3,2,2,1,1,1,1,2,1,2,4,1,2,,42510,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA9 PE=1 SV=2
1242,1364,O75151|PHF2_HUMAN,99.60,2,2,1,2,1,2,0,0,0,0,1,0,0,8.2823E2,5.8135E2,9.962E2,6.1382E2,7.0085E2,,,,,6.0425E2,,,2,2,3,1,4,1,2,0,0,0,0,1,0,0,,120775,Lysine-specific demethylase PHF2 OS=Homo sapiens OX=9606 GN=PHF2 PE=1 SV=4
1259,937,Q0ZGT2|NEXN_HUMAN,99.38,6,4,0,3,2,0,0,2,2,0,2,0,0,2.2643E3,,2.1749E3,0,,,7.8728E2,4.1847E2,,2.3358E2,,,4,4,4,0,2,1,0,0,1,2,0,1,0,0,Carbamidomethylation,80658,Nexilin OS=Homo sapiens OX=9606 GN=NEXN PE=1 SV=1
944,1070,Q16181|SEPT7_HUMAN,99.37,11,2,2,2,2,2,2,2,2,2,5,2,8,,,,,,,,,,5.9177E2,,4.4055E2,4,3,2,5,3,2,1,3,1,1,1,3,2,5,Carbamidomethylation,50680,Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2
1478,1691,Q8IWA0|WDR75_HUMAN,99.27,3,0,0,0,0,0,0,2,0,0,3,0,3,,,,,,,0,,,8.6324E2,,6.5868E2,2,2,0,0,0,0,0,0,1,0,0,2,0,2,,94499,WD repeat-containing protein 75 OS=Homo sapiens OX=9606 GN=WDR75 PE=1 SV=1
1100,1163,Q9UDY2|ZO2_HUMAN,99.06,2,2,1,2,2,0,1,1,0,0,2,0,2,1.8685E2,7.0225E2,2.4247E2,2.906E2,,3.1121E2,2.3984E2,,,6.8739E2,,8.0559E2,2,2,2,2,2,3,0,1,3,0,0,3,0,2,Deamidation (NQ),133958,Tight junction protein ZO-2 OS=Homo sapiens OX=9606 GN=TJP2 PE=1 SV=2
1611,1630,Q9NR45|SIAS_HUMAN,98.97,7,0,0,0,0,0,0,0,0,0,7,0,4,,,,,,,,,,6.7403E2,,1.8573E2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,Carbamidomethylation,40308,Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2
1018,1353,O75937|DNJC8_HUMAN,98.88,13,13,13,9,6,9,6,6,6,9,0,0,0,4.0411E3,3.9277E3,1.8235E3,1.0094E3,9.1564E2,1.1944E3,3.0783E2,1.3505E3,2.3037E3,,,,3,3,4,5,2,2,2,1,3,2,2,0,0,0,,29842,DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2
1539,1511,Q8IVM0|CCD50_HUMAN,98.78,8,8,0,0,4,0,0,5,0,0,0,0,0,1.2551E3,,,1.0672E3,,,5.7015E2,,,,,,2,2,2,0,0,1,0,0,1,0,0,0,0,0,Acetylation (Protein N-term),35822,Coiled-coil domain-containing protein 50 OS=Homo sapiens OX=9606 GN=CCDC50 PE=1 SV=1
1128,1116,P78347|GTF2I_HUMAN,98.74,4,3,2,4,2,2,2,2,2,2,2,0,0,1.396E3,9.9826E2,1.3159E3,6.8266E2,6.4755E2,5.5647E2,5.3218E2,6.0858E2,0,1.0343E3,,,3,3,3,1,3,2,1,2,2,1,1,1,0,0,Acetylation (Protein N-term),112416,General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2
1724,1922,Q12797|ASPH_HUMAN,98.45,5,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,2.5653E2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,,85863,Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens OX=9606 GN=ASPH PE=1 SV=3
1476,1120,Q9Y2Z0|SGT1_HUMAN,98.44,7,0,0,3,3,0,7,0,0,0,0,3,0,,,3.7294E2,4.508E2,,6.2254E2,,,,,3.5488E2,,2,2,0,0,1,1,0,2,0,0,0,0,1,0,Acetylation (Protein N-term),41024,Protein SGT1 homolog OS=Homo sapiens OX=9606 GN=SUGT1 PE=1 SV=3
1256,1020,Q9BXJ9|NAA15_HUMAN,98.42,4,2,1,0,0,0,0,2,2,2,0,0,0,1.3133E2,2.2172E2,,,,,1.1123E3,1.1632E3,1.4383E3,,,,3,3,1,1,0,0,0,0,4,2,3,0,0,0,,101272,N-alpha-acetyltransferase 15  NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1
1505,3228,P61224|RAP1B_HUMAN,98.30,15,0,0,0,0,0,0,0,0,0,15,0,15,,,,,,,,,,7.2985E2,,7.3524E2,2,2,0,0,0,0,0,0,0,0,0,3,0,2,Carbamidomethylation,20825,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1
1505,3229,A6NIZ1|RP1BL_HUMAN,98.30,15,0,0,0,0,0,0,0,0,0,15,0,15,,,,,,,,,,7.2985E2,,7.3524E2,2,2,0,0,0,0,0,0,0,0,0,3,0,2,Carbamidomethylation,20925,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1
1112,1469,P49458|SRP09_HUMAN,98.21,23,13,13,13,13,13,13,23,13,13,13,13,13,7.1278E2,7.9128E2,7.0029E2,5.8039E2,8.9107E2,6.4964E2,1.5234E3,1.5325E3,1.3648E3,6.5841E2,3.3816E2,6.6861E2,2,2,1,1,1,3,1,1,3,1,1,3,1,1,Carbamidomethylation,10112,Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2
943,1065,P83111|LACTB_HUMAN,97.90,8,4,2,2,4,6,4,0,0,0,6,0,4,1.1557E3,0,2.0938E2,9.91E2,2.6544E3,1.5066E3,,,,1.0138E3,,1.0254E3,4,4,3,1,2,3,6,4,0,0,0,5,0,5,,60694,Serine beta-lactamase-like protein LACTB  mitochondrial OS=Homo sapiens OX=9606 GN=LACTB PE=1 SV=2
1554,2174,P50402|EMD_HUMAN,97.90,11,0,0,0,0,0,5,0,0,0,5,0,11,,,,,,0,,,,2.9716E2,,1.0058E3,2,2,0,0,0,0,0,1,0,0,0,1,0,2,,28994,Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1
1247,1847,O00622|CCN1_HUMAN,97.79,7,7,4,4,4,4,4,4,0,4,0,4,4,8.2044E2,6.2259E2,4.534E2,1.524E2,4.2863E2,4.2715E2,4.7539E2,,3.4085E2,,1.997E2,2.5743E2,2,2,2,2,1,1,1,1,1,0,1,0,1,1,Carbamidomethylation,42027,CCN family member 1 OS=Homo sapiens OX=9606 GN=CCN1 PE=1 SV=1
1450,1472,Q16637|SMN_HUMAN,97.74,13,0,0,0,0,0,0,0,6,6,13,0,13,,,,,,,,1.1275E2,8.4634E1,1.2006E3,,1.703E3,2,2,0,0,0,0,0,0,0,1,1,2,0,2,Acetylation (Protein N-term),31849,Survival motor neuron protein OS=Homo sapiens OX=9606 GN=SMN1 PE=1 SV=1
1403,1809,Q9BW27|NUP85_HUMAN,97.60,5,0,0,0,0,0,0,0,0,3,5,0,3,,,,,,,,,1.8427E2,1.1329E3,,6.1786E2,2,2,0,0,0,0,0,0,0,0,1,4,0,2,Carbamidomethylation,75019,Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1
1556,3231,P53007|TXTP_HUMAN,97.56,8,0,0,0,0,0,0,0,0,0,4,0,8,,,,,,,,,,7.4318E2,,1.1863E3,2,2,0,0,0,0,0,0,0,0,0,1,0,3,Carbamidomethylation,34013,Tricarboxylate transport protein  mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A1 PE=1 SV=2
1197,4808,P63313|TYB10_HUMAN,97.47,36,0,0,0,32,32,32,32,36,36,32,0,36,,,,1.8029E3,7.1643E2,1.9688E3,2.995E3,3.5224E3,3.4064E3,5.9289E2,,6.3534E2,2,2,0,0,0,2,3,2,1,2,2,1,0,1,Acetylation (Protein N-term),5026,Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2
1153,1486,P54727|RD23B_HUMAN,97.17,5,2,2,2,5,3,5,0,0,0,3,5,3,1.5027E3,1.3151E3,1.2679E3,2.041E3,9.4581E2,1.913E3,,,,8.8047E2,1.124E3,9.159E2,2,2,1,1,1,2,1,3,0,0,0,1,5,1,,43171,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1
